cafe_id,sentence,features,is_study_related
C089,따뜻하고 사람 붐비지 않을땐 조용해서 넘좋아요,"조용함,혼잡도",True
C089,메뉴들이 예쁘고 맛있어요,,False
C089,맛있고 따뜻하고 조용할 땐 대화하기 편해서 자주가요~,조용함,True
C089,만족스런 오후의 커피한잔,,False
C089,크리스마스 케익 예약 구매했는데 맛있습니다,,False
C089,타르트라 케익 안 좋아하시는 부모님께서도 맛있게 드셨어요,,False
C089,디저트 샌드위치 크로크무슈 다 맛있고 음료도 맛있고 쿠폰적립도 좋아요,,False
C089,레몬차 많이마셨는데 대추차도 맛있네요,,False
C089,시원하게 커피한잔,,False
C091,더워지는 요즘 들어가서 한잔하기 딱 좋아요,,False
C091,음료도 바로 나와요,,False
C091,올데이오트~,,False
C091,아인슈페너라떼,,False
C091,너무 맛있어요,,False
C091,달달한거 먹고 싶을때 좋아요,,False
C091,너티크림라떼,,False
C091,달달한거 생각날때,,False
C091,딱 좋아요,,False
C091,바닐라크림라떼,,False
C091,어센틱말차라떼,,False
C091,샷추가 좋아요,,False
C091,에어레이팅꿀말차,,False
C091,패쓰오더로 여기서 주문 가능하면 편리하겠어요,,False
C092,어머,,False
C092,무인카페인데 너무 예쁘고 깔끔하네요,,False
C092,아파트단지내에 있어서 이용하기도 편하고,,False
C092,분위기가 좋아요,,False
C092,사장님도 너무 친절하십니다,,False
C093,부모님과 동생과 함께 정보없이 온 카페,,False
C093,wow,,False
C093,입구부터 감각적인 곳,,False
C093,들어가자마자 행복지수 Up,,False
C093,인테리어가,,False
C093,미침,,False
C093,모던과 빈티지와 예술과 조명 & 뮤직,,False
C093,모든게 완벽하네요,,False
C093,뉴욕의 느낌이 나는건 나만의 생각일까,,False
C093,알리오올리오와 매콤 크림 리조또 아아 너무 맛있네요,,False
C093,가격도 좋고:) 다시 아들과 함께 오고픈 예술이 묻어나는 감각적인 카페,,False
C093,네요,,False
C093,행복한 오후의 시작,,False
C093,🐥갈릭크림치즈소금빵 완전 추천,,False
C093,전자레인지 30초정도 돌리면 치즈 적당히 녹고 너무너무 맛있어요 여기서먹었던 디저트중 제일 맛있어용,,False
C093,마늘빵 좋아하시면 무조건 드세용,,False
C093,🐥아메리카노 항상 산미없어서 좋아용,,False
C093,"🐥음료, 베이커리, 음식 다 팔고 아 심지어 맥주도 팔아용 화장실도 안에있고 새벽까지 운영해서 하루종일있기가능",,False
C093,"📍아메리카노: 6,000원",,False
C093,"📍갈릭크림치즈소금빵: 4,500원",,False
C093,🚻 매장 안 2층 / 남녀구분,,False
C093,🅿️ 매장 앞 주차장,,False
C093,"집 근처, 24시간 영업하는 카페 방문",영업시간,True
C093,매장이 진짜 넓고 영업도 24시간이라서 공부하거나 작업하기 좋은 거 같아요,"공부적합성,영업시간",True
C093,주문은 키오스크로 가능,,False
C093,"커피는 깔끔하고 에이드도 쏘쏘, 명란마요소금빵은 생각보다 명란 맛이 많이 나지 않아 아쉬웠어요🥲🥲 그래도 다음에 밤 늦게 갈 카페 가야한다면 재방문 의사 있음",,False
C093,"🐥1층은 자유로운 분위기, 2층은 공부 분위기로 구역이 나눠져서 좋아요",공부적합성,True
C093,🐥맥주도 팔던데 다음엔 맥주 먹어보고싶어요~,,False
C093,🐥여기 아메리카노 마실때마다 항상 맛있게 먹어요,,False
C093,🐥밀크티 따뜻한거시켰는데 파랑새같은 라떼아트~,,False
C093,"📍아메리카노: 6,000원",,False
C093,"📍밀크티: 7,000원",,False
C093,🅿️ 매장 앞 주차장 / 자리많아요,,False
C093,🚻 2층에 남녀구분,,False
C093,와우~ 규모도 크도 실내 분위기도 차분하고 완전 좋았어요,조용함,True
C093,텀블러 지참시 30%할인되서 완전 좋아요,,False
C093,"음료도 맛있었고, 케익도 최고^^",,False
C093,🐭본인 마음속 1위 카페,,False
C093,🐁멀지만 자주가는 곳,,False
C093,🐁1층 대화분위기 2층 공부분위기라 아무때나 와도 좋은곳,공부적합성,True
C093,🐁주차자리 매우 많음,,False
C093,🐁브런치도 이제 파는것 같더라구요,,False
C093,🐁무려 24시간이라 밤샘 작업하기 딱 좋을듯,"공부적합성,영업시간",True
C093,커피 한 잔 하면서 대화 나누기도 좋고 작업하기에도 좋은 카페 더 노벰버 라운지 다녀왔어요:) 공간도 넓고 좌석이 편해서 머무는동안 만족스러웠어요,"좌석,공부적합성",True
C093,브런치나 디저트로 먹기 좋은 빵 종류도 다양하게 준비되어 있어요,,False
C093,동네 카페로 앞으로 자주 이용할거 같아요ㅎㅎ,,False
C093,분위기가 너무 좋아요♡ 분위기에 반했는데 음식 맛에 한 번 더 반했어요ㅎㅎ,,False
C093,진심 맛있어요ㅋ 정말 다~ 맛있어요,,False
C093,쉐프님 쵝오👍👍 가격도 너무 합리적이에요~,,False
C093,커피향도 맛도 굿굿~ 자리도 하나하나 마음에 들고 넓어요ㅎ 간만에 힐링하고 갑니다🫡,,False
C093,용인에 베이커리 카페로 왔어용 ㅎㅎ,,False
C093,축구도 보고 주차도 넓고 분위기가 너무 좋네용 다들 와보세용 히히 ❤️❤️,,False
C093,더노벰버라운지 기흥점 방문했는데 매장이 넓고 쾌적해서 편하게 쉬기 좋네요,,False
C093,"체다토마토와 인절미 페스츄리 꽈배기는 고소하고 바삭해서 별미이고, 신선한 케일킹 음료와도 잘 어울립니다",,False
C093,상하동 근처에서 여유롭게 브런치 즐기기 좋은 카페로 추천하며 재방문 의사 있습니다,,False
C095,음료도 맛있고 사진찍기도 좋았어여^^,,False
C095,분위기도 괜찮고 이야기나누기에도 좋아요,,False
C095,반려동물도 같이 갈 수 있는거 같아요~,,False
C095,자주 찾는 카페입니다,,False
C095,분위기 좋고 사장님 친절하시고 커피 및 다른 음료도 맛있습니다,,False
C095,특히 말차라떼는 더욱더 좋습니다,,False
C095,카페가 앞으로도 계속 잘됐으면 좋겠고 앞으로의 신메뉴도 기대가 되는 카페입니다,,False
C095,기흥에서 만날수 있었던 힐링공간,,False
C095,왜 여지껏 몰랐을까요,,False
C095,공간도 매력적이고 커피도 맛있었고 디저트도 낫베드더라구요,,False
C095,편하게 시간보내고 오기 좋은듯 해요~ ㅎ,,False
C095,분위기 넘 좋아요^^,,False
C095,시그니처 도넛라떼♡,,False
C095,넘 맛있어요~♡,,False
C095,말해뭐해~  꼭,,False
C095,드셔보세요^^,,False
C095,빵두,,False
C095,부드러우면서 꺄~,,False
C095,넘 맛있어요,,False
C095,폭탄티라미슈♡,,False
C095,강추합니다,,False
C095,살살녹아요♡,,False
C095,사장님,,False
C095,엄청 친절하세요~^^~,,False
C095,담에 또 와야겠어요~♡,,False
C095,큐브라떼 맛있어요,,False
C095,집중하기좋고 주일저녁 아이와 함께 각자할일하러 왔는데 좋네요~ 집근처에 있어 더 좋네요^^,"조용함,공부적합성",True
C095,음악 소리도 차분하고 카페 분위기가 너무 아늑해서 좋아요,조용함,True
C095,커피 원두도 원하는 걸로 고를 수 있고 맛있네요 ㅎㅎ,,False
C095,커피가 너무너무 맛있어요~^^,,False
C095,커피 고소하고 맛있어옹 사장님듀 넘 친절,,False
C095,ㅎㅎ,,False
C095,오늘은 딸래미랑 메뉴가 바뀌었네요,,False
C095,아아만 마셨었는데 딸램좋아하는 바닐라라떼를 먹어봤어요,,False
C095,역시 다른커피도 맛나네요,,False
C095,커피랑 케이크랑 맛있는곳,,False
C096,친절하고 동네에 이런 카페가 있어서 대화하기도 좋습니다,,False
C096,말포카토 첫경험,,False
C096,눈오는날 따뜻한 차,,False
C096,레몬생강허니티 좋네요,,False
C096,레몬생강허니티 맛있네요,,False
C096,친절합니다,,False
C096,분위기좋아요,,False
C097,마음이 따뜻해지는 곳이에요,,False
C097,여기 있는 분들은 다 천사인거 같아요,,False
C097,첫매문 교육  받으러옴,,False
C097,선생님들 넘 진절 하고,,False
C097,넘좋아요 ^^짱입니다,,False
C097,병원안에서 이용할수 있어 좋아요,,False
C097,너무 맛있어요 커피 ㅠㅠ,,False
C097,아이스 바닐라 라떼 강추,,False
C097,진짜 진한 바닐라맛을 느낄수있어요 🥰,,False
C097,커피 맛집~~,,False
C097,☕️👍🏻👍🏻👍🏻👍🏻👍🏻,,False
C097,커피맛집👍🏻☕️😘🤗😋,,False
C097,점심공용식 넘 맛있게 잘먹었습니다 감사해여🙏💕👍,,False
C098,가까운곳에 이런 공간이 있다는걸 이제서야 알았습니다,,False
C098,다견이고 중형견들이라서 저희에게 너무 딱인 장소였어요,,False
C098,무인으로 운영되었지만 관리는 잘되고 있는듯합니다,,False
C098,넓고 깨끗하고 간식거리들도 있고 독립적인 공간이라 너무 좋습니다,,False
C098,너무 좋아서 자주 이용하고 있어요 ㅎㅎ,,False
C098,항상 너무 잘 놀다갑니다,,False
C098,오랜만에 방문했어요,,False
C098,여전히 깔끔하게 유지되고 있더라구요,,False
C098,너무너무 재밌게 뛰어놀았어요😁,,False
C098,이번에는 대운동장을 예약해서 재방문했어요~,,False
C098,연말이라 실내에 포토존이 예쁘게 꾸며져 있어서 사진 찍기 좋았습니다,,False
C098,운동장은 소형견 두 마리가 뛰어놀기에도 넉넉해서 좋았습니다~🐶🐶💕,,False
C098,"무인으로 운영되는 곳이라 처음엔 관리가 걱정됐는데, 생각보다 깔끔하게 잘 유지되고 있었어요",,False
C098,"출출하면 키오스크로 간편하게 결제하고, 간식도 사먹었어요",,False
C098,역시 야외에서 먹는 한강라면은 항상 맛있네요,,False
C098,"⭐️쓰레기는 실내에 있는 봉투에 모아 두었다가, 이용 시간이 끝나면 나갈 때 외부 쓰레기통에 버리면 됩니다",,False
C098,소중한리뷰 감사드립니다❤️,,False
C098,아이들이 신나게 뛰는 모습이 너무 이쁘네요🥰,,False
C098,앞으로도 자주 방문 부탁드립니다,,False
C098,오늘도 뜨거운 한강라면 덕분에 밖에서 추위를 조금은 녹일 수 있었네요👍🏻,,False
C098,아가들만 좋아한다면 추위쯤이야,,False
C098,🥶🥶🥶,,False
C098,핫팩도 사용할 수 있게 배치되어있어서 좋았어용ㅎㅎ,,False
C098,그리고 항상 갈 때마다 운동장이 깨끗해서 만족합니다✨,,False
C098,다음에 또 갈게용,,False
C098,소중한리뷰 감사드립니다❤️,,False
C098,추운 날씨에도 자주 방문해주셔서 너무 감사해요,,False
C098,아이들과 행복한시간이 될 수 있도록 언제나 깨끗하게 관리에 신경쓰겠습니다🥰,,False
C098,다견가정이라 단독 공간이 너무 좋아요,,False
C098,진정한 힐링공간입니다,,False
C098,항상 청결히 관리잘되고 힌강라면도 맛있어요^^,,False
C098,"저녁에 놀러오는건 처음인데, 너무 예쁘네요 ㅎㅎ",,False
C098,아가들도 신나게 뛰어놀고 너무 좋아해요,,False
C098,너무 잘 이용하고 있습니다 :),,False
C098,오늘도 신나게 뛰뛰🐶🐶💛,,False
C098,한강라면은 늘 맛있네요,,False
C098,깔끔하고 프라이빗하게 즐거운시간보낼수있어 좋아요 ㅋ,,False
C098,실 방문만 거의 10번째 되는 거 같아요🐶,,False
C098,용인점이 가장 깨끗한 편이고 프라이빗해서 너무 좋아요,,False
C098,한강라면도 갈 때마다 먹는데 맛있어요🤤🤤,,False
C098,소운동장만 이용하다가 대운동장 가니까 애들이 더 잘 뛰어놀아서 앞으로는 대운동장으로만 가야겠어요👍🏻,,False
C098,다음주에 또 갈 예정>_<,,False
C098,소중한리뷰 감사드립니다 🥰,,False
C098,항상 만족하실 수 있도록 깨끗하게 관리 하겠습니다,,False
C098,혹시라도 부족한부분 있다면 언제든 말씀해주세요,,False
C098,감사합니다❤️,,False
C098,소중한리뷰 감사드립니다💗,,False
C098,앞으로도 자주 방문 부탁드려요:),,False
C098,소중한 리뷰 감사드립니다💗 앞으로도 자주 방문 부탁드려요😘,,False
C099,고기 먹고,,False
C099,산책하다가 들른 카페 봄,,False
C099,예쁜 꽃들이 한가득이예요~~,,False
C099,지난번에도 넘 오붓하게 좋은 시간보내고 왔던 기억이 있어서 오늘 친구들과 또 갔어요~~,,False
C099,"커피도 맛있고,",,False
C099,2층에서 이야기 나누기 좋아요~~,,False
C099,2층에 가려면 바깥으로 나가서 올라가야해요~날씨가 좋아서 편하게 이용했어요~~,,False
C099,"수원은 처음이라,지나가다가 끌리는대로ㅎㅎ",,False
C099,산밑에 자리하고 있는 곳이라 와봤어요,,False
C099,"커피맛 무난하고,늦은오후라 조용하고,",조용함,True
C099,확실히 산밑이라 그런지 춥습니다ㅎㅎ,,False
C099,인테리어가 멋져요,,False
C099,커피향도 은은하고~~,,False
C099,블루레몬아이스 상콤달콤~~,,False
C099,차한잔 마시고 힐링하기 정말 좋은 공간이에요~~,,False
C099,불멍카페,,False
C099,장작을 이중연소 화로대에 세워둔 채로 소량씩 넣었더니,,False
C099,바짝 말라서 그을음 없이 잘 타네요,,False
C099,지인과 오랜만에 담소 나누며 즐거운 불멍이였습니다,,False
C099,커피도 맛있네요,,False
C099,혼자 책 읽거나 생각 정리할 때 가기 좋은 곳,,False
C099,지인과 대화하기 편한 곳 같아서,,False
C099,자주 갈 거 같아요^^,,False
C099,조용하고 자리가 편한 카페를 찾다 어렵게 찾아간 카페봄,조용함,True
C099,드디어 찾았네요,,False
C099,불멍하기 좋고 분위기며 의자도 너무 편해서 무조건 또 갈렵니다,,False
C099,사장님도 너무 친절하시고 이런곳 찾기가 힘든데 득템이랄까,,False
C099,너무좋은시간 보내고 갑니다,,False
C099,감사합니다,,False
C099,불멍하려고 아이들이랑 방문했어요,,False
C099,분위기 너무좋고 쥬차하기도 좋아요~~,,False
C099,"근처 불멍 많이 다녀봤는데~ 깔끔하고 접근성좋고, 음료도 너무맛있어요~~",,False
C099,봄라떼 추천이예요♡,,False
C099,케익도 허니브레드도 맛있어서 순삭했어요~~,,False
C099,따뜻하게 불멍할수 있어서 좋았어요~~,,False
